Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
52.4967,0.2963586,0,21.48529,0.01903044,15.26785,101.3591,1.770019E-06
52.71185,0.000370771,0.05595291,21.48493,0.01911715,15.20176,101.3439,-4.866024E-05
52.92699,0,3.879326,21.48493,0.01911715,11.39837,100.5195,359.9916
53.14235,0,1.271809,21.48493,0.01911715,10.18266,100.1636,-0.001914866
53.35772,0,4.604491,21.48493,0.01911715,14.363,102.1533,359.9701
53.57323,0,4.860959,21.48493,0.01911715,18.55037,104.5483,359.9742
53.78845,0,0.8764614,21.48493,0.01911715,19.46411,105.0876,-0.004594628
54.00433,0.03049761,0,21.46833,-0.00543543,19.59845,105.1669,-0.0006951148
54.21919,0.422424,0.118694,21.7841,-0.2434775,19.61818,105.1785,-0.0001033283
54.43456,0.6816549,0,22.43953,-0.4305464,19.62098,105.1802,-1.812809E-05
54.64992,0.5433457,0,22.96388,-0.5729632,19.62149,105.1805,-9.064073E-07
54.86528,0.08484939,0,23.04577,-0.5951835,19.62161,105.1805,-1.812816E-06
55.08112,0,0,23.04577,-0.5951835,19.62174,105.1806,-9.064086E-07
55.29607,0,3.424041,23.04577,-0.5951835,16.5521,103.7468,359.9696
55.51145,0,8.115079,23.04577,-0.5951835,8.753107,101.7666,359.9735
55.72677,0,4.771847,23.04577,-0.5951835,10.10452,100.4197,359.9913
55.94241,0,6.757883,23.04577,-0.5951835,6.091152,100.8475,359.9698
56.15815,0,5.917889,23.04577,-0.5951835,8.9542,101.8042,359.9834
56.37285,0,4.39377,23.04577,-0.5951835,8.424884,99.62011,0.004205825
56.58843,0,3.076587,23.04577,-0.5951835,10.98879,101.2301,359.9939
56.80359,0,7.276279,23.04577,-0.5951835,3.933306,99.58243,359.9582
57.01899,0,3.860139,23.04577,-0.5951835,0.4049756,98.57678,359.9893
57.23432,0.02063034,8.854645,23.06536,-0.5895798,3.529755,90.4783,0.06683192
57.44981,0.3991508,8.424052,23.13272,-0.2089187,4.162632,82.06844,0.01765994
57.66508,0.6099693,1.25833,23.05215,0.3955718,4.244077,80.72537,0.002758636
57.88042,0.1569472,6.301011,23.02726,0.5505327,5.78182,86.71381,359.9458
58.09579,0,11.21995,23.02726,0.5505327,7.982296,97.72372,359.9427
58.31115,0,1.489748,23.02726,0.5505327,8.12496,97.98383,359.9906
58.52652,0.003416949,4.62432,23.02687,0.5539274,7.738238,93.27288,359.9863
58.74188,0.3239802,12.24384,23.05197,0.8753116,7.184706,81.042,359.9888
58.95725,0.7426739,2.29632,23.33623,1.558607,7.20358,78.68658,-0.001583227
59.17291,0.6859989,10.48355,23.69131,2.145116,7.37757,68.20532,-0.0005376324
59.38842,0.7545999,20.12083,23.75859,2.876703,8.481401,48.1229,0.0463861
59.60336,0.7546015,5.447054,23.30716,3.471333,8.946917,42.66342,0.01068219
59.81904,0.7545999,11.35785,22.9007,4.101373,8.956941,31.29715,-0.002072623
60.0341,0.6860002,19.51841,22.66667,4.745916,9.692646,11.80575,0.0455701
60.24945,0.7546,8.788627,22.54289,5.486125,10.10321,3.01041,0.01220126
60.46482,0.7340134,7.098168,22.56078,6.219829,10.36675,355.8909,0.01226874
60.68029,0.4227728,24.50009,22.39771,6.59093,9.916091,331.3932,359.9668
60.89555,0.0168274,7.642235,22.38424,6.600991,9.883877,323.7457,359.9937
61.11092,0,1.343309,22.38424,6.600991,9.897413,322.3813,-0.0008924557
61.32629,0,4.260651,22.38424,6.600991,9.67804,317.9974,359.9937
61.54165,0,13.98277,22.38424,6.600991,9.945313,304.0614,0.005049971
61.75702,0,1.6,22.38424,6.600991,10.46129,302.472,0.001996872
61.97254,0,5.206476,22.38424,6.600991,9.936561,297.2882,359.9885
62.18775,0,11.07076,22.38424,6.600991,9.912572,305.1527,-0.001992572
62.40331,0,4.761348,22.38424,6.600991,9.99356,309.9347,-0.0008829655
62.6087,0,0.73303,22.38424,6.600991,10.01106,310.6143,-0.0001768627
62.82434,0,1.502428,22.38424,6.600991,9.493248,309.2789,-0.004924993
63.03959,0,6.517925,22.38424,6.600991,8.430096,302.8448,359.9865
63.2548,0,5.56262,22.38424,6.600991,8.136743,297.3197,-0.005435628
63.47017,0,2.612083,22.38424,6.600991,8.162053,294.7056,-0.000697771
63.68553,0,2.065878,22.38424,6.600991,8.50327,292.5331,0.003637359
63.901,0,9.278189,22.38424,6.600991,10.80328,283.5505,0.05429802
64.11627,0,15.5603,22.38424,6.600991,14.31708,268.449,0.1379069
64.33163,0,5.425879,22.38424,6.600991,15.77042,263.1751,0.03229823
64.547,0,4.71005,22.38424,6.600991,15.32378,266.9379,0.02021991
64.76237,0,7.500396,22.38424,6.600991,14.71578,274.4222,0.01005605
64.97773,0,1.167781,22.38424,6.600991,14.64372,275.6779,0.001618392
65.19338,0,0,22.38424,6.600991,14.63411,275.8564,0.0002850151
65.40846,0.02711082,0.03956468,22.37258,6.625303,14.63239,275.8886,4.147245E-05
65.62383,0.4117947,0,22.37304,7.035027,14.63213,275.8934,7.059134E-06
65.8392,0.5897429,0,22.27288,7.600181,14.6321,275.894,2.647175E-06
66.05457,0.6250349,0,21.70703,7.829248,14.6321,275.8941,-8.823915E-07
66.26994,0.7476527,0.2994162,20.96391,7.911299,14.63254,276.1928,-6.176753E-05
66.48576,0.4166966,18.73974,20.55235,7.973093,15.32533,294.9148,359.9575
66.70088,0.02879789,18.95959,20.5251,7.982377,16.49472,313.8385,359.9541
66.91621,0,4.541637,20.5251,7.982377,16.87348,318.3872,359.9886
67.1314,0.2117357,6.335083,20.58979,8.16869,14.80721,324.3831,0.05171083
67.34713,0.3986438,6.960403,20.90372,8.412254,13.22844,331.1637,0.02420163
67.56213,0.02720672,1.107669,20.92717,8.426041,12.99162,332.3521,0.003987813
67.7775,0,0.03956468,20.92717,8.426041,12.94271,332.4741,0.0005597829
67.99298,0,2.943756,20.92717,8.426041,12.48769,329.4275,359.9909
68.20901,0,12.91362,20.92717,8.426041,11.09436,316.5768,359.9607
68.4236,0,6.282564,20.92717,8.426041,10.47787,310.3189,359.9883
68.63897,0,9.101456,20.92717,8.426041,11.35116,318.8669,359.9632
68.85433,0.01060533,12.97169,20.93392,8.434178,10.54981,331.8214,0.01463801
69.07011,0.3735283,2.537195,20.8731,8.798606,10.325,334.4009,0.003035657
69.2851,0.7474899,3.137961,20.90497,9.540376,11.03514,331.6415,0.009846784
69.50043,0.7545987,8.11953,21.08061,10.27409,11.46443,323.5715,0.006692646
69.71584,0.6860002,3.668637,21.16805,10.95423,11.46666,320.0256,0.001572447
69.93117,0.7545992,5.327194,21.24627,11.70469,11.47725,325.3589,-0.000211918
70.14655,0.7546014,3.260252,21.15874,12.44788,11.4913,328.6429,-0.0002058299
70.3619,0.5880695,9.87835,20.89504,12.9731,11.83279,338.5215,359.9891
70.57726,0.1233228,18.79398,20.84845,13.08719,12.34843,357.3077,359.9758
70.79264,0,21.58713,20.84845,13.08719,14.27805,18.74121,359.8811
71.008,0,21.2416,20.84845,13.08719,17.2915,39.72341,359.8571
71.22337,0,12.85087,20.84845,13.08719,18.94596,52.49861,359.9435
71.43874,0,2.83913,20.84845,13.08719,18.99989,54.29519,359.9895
71.6541,0,19.2759,20.84845,13.08719,15.5605,35.23957,359.6875
71.86977,0,39.07415,20.84845,13.08719,9.84496,356.5737,359.5739
72.08512,0,38.75283,20.84845,13.08719,10.37101,317.9433,0.07336532
